,maximum,mean,mean+sigma,mean-sigma,minimum,time
150,2214236.17875,986909.342256,1410626.13062,563192.553893,115730.217587,4200000000.0
151,2399907.95357,1067706.44603,1526812.07061,608600.821439,124832.929096,4228000000.0
152,2658592.13427,1181487.84833,1689978.51429,672997.182376,137888.743241,4256000000.0
153,2502453.14534,1126558.7044,1606255.77199,646861.636814,134263.607575,4284000000.0
154,2343220.03343,1051166.08358,1500074.0528,602258.11436,124567.96978,4312000000.0
155,2506247.38748,1114125.76385,1593500.70344,634750.824255,130091.747971,4340000000.0
156,2727966.88688,1214113.84184,1736005.69424,692221.98945,142042.416829,4368000000.0
157,2500163.13349,1127584.64215,1607006.86133,648162.42298,134765.984479,4396000000.0
158,2545168.36405,1133813.28668,1620801.60839,646824.964976,132849.528095,4424000000.0
159,2968655.09261,1314074.8687,1881471.94004,746677.79736,152368.912305,4452000000.0
160,3190934.50438,1423069.65865,2033739.60096,812399.716348,167053.400262,4480000000.0
161,2989090.54508,1344762.23097,1917704.40095,771820.06098,160090.959879,4508000000.0
162,3099973.47872,1380003.66005,1973091.63126,786915.688846,161525.943047,4536000000.0
163,3204547.92896,1431143.79339,2044566.61393,817720.972843,168383.781697,4564000000.0
164,3307498.37611,1475938.7397,2108994.39378,842883.085611,173439.658526,4592000000.0
165,3243574.92546,1453545.85422,2074832.40876,832259.299667,171962.524249,4620000000.0
166,3052619.50934,1370803.59467,1955718.00792,785889.181416,162706.076648,4648000000.0
167,2590153.13356,1172725.4948,1669767.94498,675683.044624,140994.079455,4676000000.0
168,2534116.12876,1130967.14475,1616006.48196,645927.807544,132918.353596,4704000000.0
169,2657897.95205,1184893.92317,1693528.64816,676259.198174,139003.136344,4732000000.0
170,2837299.12217,1263573.99181,1806441.73775,720706.24587,147994.158746,4760000000.0
171,2584137.25427,1175940.48128,1676072.40878,675808.553774,140431.52635,4788000000.0
172,2565409.245,1146135.50943,1637321.52814,654949.490721,134889.824419,4816000000.0
173,2731689.68329,1216912.97103,1739902.6206,693923.321466,142439.288231,4844000000.0
174,2429761.42604,1096980.59639,1562337.92319,631623.269596,131655.668608,4872000000.0
175,2201321.36084,988039.877022,1409573.46043,566506.293615,117294.853872,4900000000.0
176,2340796.85123,1041486.19702,1489621.71706,593350.676985,121614.155033,4928000000.0
177,1953236.27737,886661.802749,1260810.79043,512512.815064,107469.629771,4956000000.0
178,1821942.85885,814638.745791,1163491.36781,465786.123773,96018.6816528,4984000000.0
179,1779652.89262,797138.366341,1137913.13432,456363.598358,94268.1442512,5012000000.0
180,1673511.30508,751156.609723,1071622.28145,430690.937999,89175.2137584,5040000000.0
181,1570915.7991,704718.846187,1005534.5057,403903.186675,83576.3519571,5068000000.0
182,1643475.39584,732094.959508,1046743.07657,417446.842449,85678.2105385,5096000000.0
183,1983350.47629,877621.482325,1257273.46462,497969.500033,101404.829892,5124000000.0
184,1862128.94271,839199.777233,1195827.4274,482572.127068,100374.111388,5152000000.0
185,1855243.53403,827865.546951,1183074.37161,472656.72229,97209.5665392,5180000000.0
186,2097957.07193,931450.796722,1333075.27553,529826.317912,108323.358715,5208000000.0
187,1991649.72424,895882.585036,1277291.76727,514473.402798,106783.123681,5236000000.0
188,2211112.38641,980596.568345,1403872.02349,557321.113199,113797.497623,5264000000.0
189,1499369.2247,694353.568677,981752.365368,406954.771985,87137.8589611,5292000000.0
190,1125055.45096,507055.200233,722522.158276,291588.24219,60649.9690376,5320000000.0
191,1081863.85026,483897.782234,691048.254962,276747.309506,57069.0807211,5348000000.0
