,maximum,mean,mean+sigma,mean-sigma,minimum,time
81,2881.25973057,1101.55570165,1616.27596429,586.835439011,116.273561311,2268000000.0
82,2757.35548173,1054.18495256,1546.77044309,561.599462022,111.273391378,2296000000.0
83,2574.87120164,984.418038779,1444.40377596,524.432301601,103.909217679,2324000000.0
84,2488.2320355,951.294378861,1395.80253383,506.786223895,100.41288436,2352000000.0
85,2389.40770464,913.512118565,1340.36588264,486.658354487,96.4248173448,2380000000.0
86,2309.30982613,882.889306667,1295.43405146,470.344561878,93.192458426,2408000000.0
87,2323.89680252,888.466161413,1303.61678454,473.315538288,93.7811175027,2436000000.0
88,2497.0170492,954.653042374,1400.73058885,508.575495898,100.767404578,2464000000.0
89,2655.17613797,1015.12001248,1489.45175862,540.788266343,107.149932439,2492000000.0
90,2702.17386141,1033.08805947,1515.81567506,550.360443879,109.046530868,2520000000.0
91,2721.75450401,1040.57407965,1526.79966295,554.348496352,109.836709908,2548000000.0
92,2978.80898061,1138.85047637,1670.99734414,606.703608605,120.210172296,2576000000.0
93,3674.66241066,1404.88734395,2061.34437246,748.430315428,148.291415929,2604000000.0
94,4223.32919369,1614.65219671,2369.12534909,860.179044316,170.432925824,2632000000.0
95,3869.88771105,1479.52537136,2170.85826227,788.192480443,156.169754939,2660000000.0
96,3509.14898417,1341.60868263,1968.4977019,714.719663359,141.61210294,2688000000.0
97,3275.9464638,1252.45130358,1837.68005139,667.222555768,132.201188935,2716000000.0
98,3101.99453154,1185.94645476,1740.09970343,631.79320608,125.181339094,2744000000.0
99,2967.72438525,1134.6126428,1664.77931219,604.445973407,119.7628522,2772000000.0
100,2879.93503049,1101.04924577,1615.53285846,586.565633084,116.22010289,2800000000.0
101,2847.55735652,1088.67069795,1597.37022783,579.971168061,114.913498206,2828000000.0
102,2872.67760276,1098.27460494,1611.46172045,585.08748943,115.927228576,2856000000.0
103,2816.12386157,1076.65312618,1579.73724535,573.569007014,113.644995973,2884000000.0
104,2867.96919024,1096.47449695,1608.820482,584.128511903,115.737220058,2912000000.0
105,2963.83073757,1133.12403358,1662.5951255,603.652941657,119.605723609,2940000000.0
106,2861.31340388,1093.92987408,1605.08684167,582.772906482,115.468625049,2968000000.0
107,2771.22164361,1059.48622738,1554.54882694,564.423627821,111.832961904,2996000000.0
108,2803.20984398,1071.71587268,1572.49297785,570.938767505,113.123849337,3024000000.0
109,2815.87406326,1076.55762394,1579.5971181,573.51812979,113.634915334,3052000000.0
110,2806.95455542,1073.14754098,1574.59361703,571.701464932,113.27496759,3080000000.0
111,2792.26755924,1067.53244693,1566.35477669,568.710117169,112.682272203,3108000000.0
112,2839.74583941,1085.68421911,1592.98826698,578.38017124,114.598263553,3136000000.0
113,2841.3096743,1086.28210038,1593.86551824,578.698682522,114.661372286,3164000000.0
