,maximum,mean,mean+sigma,mean-sigma,minimum,time
78,5842958.88302,2570373.23683,3693932.69877,1446813.77489,434204.66289,2184000000.0
79,4919389.21067,2205373.99907,3151374.85217,1259373.14598,385249.28189,2212000000.0
80,4715933.78414,2081117.02031,2988035.55307,1174198.48756,353563.808653,2240000000.0
81,4027298.64346,1802051.43432,2577095.51457,1027007.35406,313513.640874,2268000000.0
82,3979986.60977,1757627.19672,2524935.88497,990318.508478,297694.757841,2296000000.0
83,3849950.1741,1706619.99776,2447169.3931,966070.602417,292218.491028,2324000000.0
84,3678434.09043,1629065.1647,2336725.47987,921404.849535,278436.852078,2352000000.0
85,3674375.78447,1622503.00372,2329211.78112,915794.226319,275886.095007,2380000000.0
86,4478540.84706,1953597.52408,2814553.28827,1092641.75989,324969.102729,2408000000.0
87,5192763.47644,2278553.71027,3277059.88503,1280047.53551,383147.821909,2436000000.0
88,5255160.13589,2323938.97002,3334694.81015,1313183.12989,396298.084565,2464000000.0
89,4974911.04245,2206142.49421,3163195.46325,1249089.52517,377989.650099,2492000000.0
90,5350355.86835,2348972.76578,3377401.22016,1320544.3114,395720.653813,2520000000.0
91,7580993.72467,3288250.62275,4747308.66786,1829192.57763,539921.373012,2548000000.0
92,10703772.6169,4648531.97586,6704927.36693,2592136.58479,767958.02962,2576000000.0
93,8198987.24355,3723052.2701,5302532.45939,2143572.0808,663666.815211,2604000000.0
94,6076977.82983,2723932.30314,3894269.04883,1553595.55745,475046.902509,2632000000.0
95,5434067.88652,2410421.10533,3456051.08749,1364791.12318,413070.361752,2660000000.0
96,5128257.11931,2277633.7542,3266612.20748,1288655.30092,389612.86053,2688000000.0
97,4878524.18681,2161849.48453,3100365.17034,1223333.79873,369816.229944,2716000000.0
98,4801968.29387,2122219.64697,3045974.91964,1198464.3743,361402.180054,2744000000.0
99,4721678.7877,2088606.31188,2997009.66762,1180202.95614,356168.244228,2772000000.0
100,5173910.17944,2270778.4176,3265460.1287,1276096.7065,382224.822675,2800000000.0
101,4896268.9048,2176435.35184,3118874.79186,1233995.91183,374178.55298,2828000000.0
102,4937468.54399,2176376.0933,3125974.79515,1226777.39144,369029.228379,2856000000.0
103,5693254.97915,2492163.71206,3586161.20343,1398166.22068,417827.465658,2884000000.0
104,5250594.86181,2340892.29948,3352020.85763,1329763.74133,404193.535731,2912000000.0
105,4626804.65166,2058777.09831,2949535.17163,1168019.02498,354362.932309,2940000000.0
106,4940112.45909,2168286.98022,3117889.3674,1218684.59305,365153.802253,2968000000.0
107,5082711.0607,2245055.92374,3222770.5301,1267341.31739,381958.633601,2996000000.0
108,5090575.73212,2249133.64457,3228450.28742,1269817.00172,382788.364757,3024000000.0
109,4913530.11731,2176928.72596,3122581.84531,1231275.6066,372089.372165,3052000000.0
110,5146058.41627,2264327.26952,3253755.75804,1274898.781,382896.109177,3080000000.0
111,5299259.14864,2338813.29617,3358186.2675,1319440.32485,397453.460125,3108000000.0
112,4894945.74184,2177137.41577,3119897.38757,1234377.44397,374279.118628,3136000000.0
113,4674168.08079,2068586.32519,2968119.1884,1169053.46197,352972.468529,3164000000.0
114,4742893.66321,2092246.90507,3004520.04394,1179973.7662,355268.447743,3192000000.0
115,4451623.08024,1977925.88323,2835115.41407,1120736.35239,339397.443754,3220000000.0
116,4402796.29944,1943985.31727,2790892.64413,1097077.99041,330505.427503,3248000000.0
117,4580941.27765,2018422.55342,2899351.04207,1137494.06477,342082.995731,3276000000.0
118,4193433.51269,1868002.26827,2675914.243,1060090.29355,321661.045637,3304000000.0
119,4077859.8176,1801640.04385,2586206.32088,1017073.76683,306563.444021,3332000000.0
120,4212538.01279,1856904.21939,2667101.61942,1046706.81936,314869.215459,3360000000.0
121,4293963.72528,1895858.88023,2721920.41463,1069797.34582,322279.564178,3388000000.0
122,4077329.51168,1809702.85379,2594904.21441,1024501.49317,309948.937125,3416000000.0
123,4191476.48866,1845879.63088,2651895.566,1039863.69576,312616.387195,3444000000.0
124,4118922.06381,1824387.14362,2617229.06886,1031545.21839,311538.621558,3472000000.0
125,4212441.03332,1856934.21673,2667105.38751,1046763.04594,314926.383433,3500000000.0
126,4244847.83742,1875880.94834,2692699.02522,1059062.87146,319278.860864,3528000000.0
127,4163725.0199,1842660.96785,2644031.21533,1041290.72037,314284.612345,3556000000.0
128,4034610.4465,1786647.93731,2563303.10325,1009992.77137,304958.808048,3584000000.0
129,4678188.04873,2043326.0441,2941441.04066,1145211.04755,342039.443294,3612000000.0
130,4726320.78598,2093359.13301,3003120.64256,1183597.62345,357492.006812,3640000000.0
131,3981492.03589,1784447.09775,2552682.75776,1016211.43773,309642.917323,3668000000.0
132,3395904.87048,1514415.466,2169083.21605,859747.715963,260990.750675,3696000000.0
133,3678814.54462,1611595.51328,2318269.16242,904921.864138,270969.100501,3724000000.0
134,3338608.32992,1491480.17137,2135314.97092,847645.371811,257613.071078,3752000000.0
135,3107767.37538,1377045.92678,1975410.96884,778680.884711,235215.189833,3780000000.0
136,2892805.37361,1285022.9924,1842271.29708,727774.687713,220241.075896,3808000000.0
137,2692035.39066,1194983.71625,1713495.45672,676471.97578,204600.421827,3836000000.0
138,2828710.76198,1243624.1912,1787388.35733,699860.025067,210136.360689,3864000000.0
139,2796599.27394,1238827.58566,1777228.89046,700426.280865,211508.678387,3892000000.0
140,2913933.75602,1282631.38193,1842909.32864,722353.435222,217095.552869,3920000000.0
141,3062657.55859,1349499.79888,1938473.1111,760526.486663,228738.232734,3948000000.0
142,2884440.68357,1282233.44427,1837937.64194,726529.246601,219949.564436,3976000000.0
143,2658764.93284,1181007.92328,1693176.74382,668839.102742,202364.444037,4004000000.0
144,2451850.83813,1089299.18532,1561620.36234,616978.008291,186704.983618,4032000000.0
145,2890745.5752,1259914.4196,1814591.47764,705237.361565,210369.970883,4060000000.0
146,2688258.53261,1200324.53047,1718739.06224,681909.998702,207083.666703,4088000000.0
147,2512731.81679,1113350.21702,1597141.40744,629559.026592,190122.084643,4116000000.0
148,2261571.86693,1007764.04646,1443711.83098,571816.261945,173393.098053,4144000000.0
149,2145778.42615,950141.220153,1363232.05975,537050.380556,162111.961139,4172000000.0
150,2226595.1862,980534.444581,1408690.81859,552378.07057,166063.561623,4200000000.0
151,2413623.28872,1060806.35136,1524726.51957,596886.183152,179187.791104,4228000000.0
152,2673998.46445,1173867.576,1687714.62446,660020.527538,197970.157955,4256000000.0
153,2514575.87527,1119265.11105,1603872.6275,634657.594606,192296.710374,4284000000.0
154,2355184.19974,1044362.83449,1497901.27707,590824.391905,178527.037933,4312000000.0
155,2520715.36408,1106930.13386,1591349.81734,622510.450382,186764.883761,4340000000.0
156,2743479.80614,1206271.48359,1733639.39439,678903.572786,203875.469599,4368000000.0
157,2511942.26422,1120268.67807,1604567.75877,635969.597379,192952.89168,4396000000.0
158,2559468.81275,1126455.92899,1618534.46906,634377.388909,190646.837377,4424000000.0
159,2986709.81352,1305568.89495,1878983.63631,732154.153594,218927.494926,4452000000.0
160,3208599.00385,1413876.03364,2030928.49395,796823.573329,239679.643265,4480000000.0
161,3003720.73531,1336050.81549,1914847.51868,757254.112289,229316.063478,4508000000.0
162,3117541.48505,1371068.82043,1970364.41645,771773.224401,231828.597016,4536000000.0
163,3221959.30383,1421902.33465,2041727.71548,802076.953814,241524.278476,4564000000.0
164,3325657.20322,1466374.16329,2106026.66463,826721.661944,248812.849792,4592000000.0
165,3260385.72104,1444153.67457,2071865.12019,816442.228941,246499.451077,4620000000.0
166,3067979.38219,1361903.01092,1952834.74742,770971.27441,233141.892032,4648000000.0
167,2601623.74644,1165143.09729,1667222.19114,663064.003446,201731.159345,4676000000.0
168,2523833.98082,1123639.40305,1613688.15717,633590.648929,190678.367944,4704000000.0
169,2671397.04358,1177216.19019,1691166.92065,663265.459732,199449.563078,4732000000.0
170,2851468.68244,1255387.57944,1803933.58,706841.578885,212391.060187,4760000000.0
171,2624157.13902,1168353.1021,1673649.07693,663057.127274,201081.833309,4788000000.0
172,2579319.45668,1138721.20712,1635031.39477,642411.01947,193474.774995,4816000000.0
173,2747199.4179,1209034.86043,1737461.41925,680608.301607,204434.503798,4844000000.0
174,2440656.77496,1089886.24272,1559965.65124,619806.834192,188406.811084,4872000000.0
175,2212351.77174,981646.64664,1407524.30709,555768.986195,168067.494346,4900000000.0
176,2354346.06009,1034750.39941,1487596.48979,581904.309035,174594.593327,4928000000.0
177,1961039.23891,880927.688209,1258804.64116,503050.735254,153620.610217,4956000000.0
178,1831692.90611,809368.716186,1161845.87489,456891.557485,137696.957718,4984000000.0
179,1788897.01899,791978.624886,1136275.85119,447681.398584,135134.050564,5012000000.0
180,1681894.55729,746299.422243,1070071.81334,422527.031144,127775.447233,5040000000.0
181,1578862.25133,700166.854588,1004086.95606,396246.75312,119767.403034,5068000000.0
182,1652817.09545,727356.182241,1045300.4923,409411.87218,122970.757354,5096000000.0
183,1995788.73189,871938.008753,1255618.73411,488257.283393,145763.759896,5124000000.0
184,1870785.70641,833777.897778,1194049.59836,473506.197196,143697.153918,5152000000.0
185,1865501.62648,822513.849777,1181431.56872,463596.130833,139466.722882,5180000000.0
186,2110494.90097,925411.38555,1331269.27225,519553.498846,155588.869399,5208000000.0
187,2001243.37715,890098.859399,1275424.55849,504773.160305,152933.880149,5236000000.0
188,2224541.85451,974242.739336,1401989.08455,546496.394125,163492.878586,5264000000.0
189,1502645.62394,689887.502746,980052.917841,399722.08765,124069.491666,5292000000.0
190,1130282.01916,503779.995717,721448.8771,286111.114334,86826.7777714,5320000000.0
191,1087622.11841,480768.456402,690069.822727,271467.090078,81834.8521795,5348000000.0
192,1155223.58882,508341.13899,730563.648852,286118.629128,85932.8433145,5376000000.0
193,1102303.07505,489507.119636,701718.867658,277295.371615,83905.4443023,5404000000.0
194,819218.597538,370437.121863,528407.887175,212466.356552,65202.3866162,5432000000.0
195,980279.279413,425559.101666,613911.606649,237206.596684,70431.8510366,5460000000.0
196,740124.297044,337085.355016,479898.37102,194272.339012,59944.0261605,5488000000.0
197,716206.726996,314316.96552,452057.280849,176576.650191,52912.9680229,5516000000.0
198,773649.713835,340725.343692,489557.531758,191893.155626,57672.42167,5544000000.0
199,830769.711627,365676.182024,525490.303123,205862.060925,61841.446172,5572000000.0
200,949827.695883,416391.018044,599044.367549,233737.668538,69980.2630697,5600000000.0
201,925140.44016,410658.352399,588757.514251,232559.190547,70344.6676027,5628000000.0
202,848441.534578,376897.734779,540256.591796,213538.877761,64630.6330806,5656000000.0
203,926607.17904,406431.941518,584629.928112,228233.954924,68361.6233807,5684000000.0
204,888743.864134,394907.989022,566014.702569,223801.275475,67750.8469769,5712000000.0
205,945851.460065,415552.480936,597476.543681,233628.418191,70072.0074331,5740000000.0
206,940075.922834,416378.884972,597317.670617,235440.099327,71091.1492061,5768000000.0
207,865529.964895,384626.949984,551264.514573,217989.385395,65998.358728,5796000000.0
208,1059823.17515,461540.68544,665258.374347,257822.996533,76757.0820273,5824000000.0
209,1126453.08302,497735.993744,714502.14878,280969.838708,84672.7830689,5852000000.0
210,1009938.76971,450088.982371,644574.175778,255603.788963,77565.3027203,5880000000.0
211,1079366.93175,473684.402746,681275.180631,266093.624861,79734.4937374,5908000000.0
212,1182768.59896,520407.607228,747933.010061,292882.204396,87952.5328143,5936000000.0
213,1175440.96923,520401.561314,746630.827968,294172.29466,88793.5993613,5964000000.0
214,1200005.13513,529270.09186,760155.243882,298384.939838,89787.1518854,5992000000.0
215,1369315.72168,600058.164927,863379.587322,336736.742532,100782.212335,6020000000.0
216,1282655.28559,571147.05278,818131.503179,324162.60238,98305.5088545,6048000000.0
217,1129723.26255,502884.521954,720414.775941,285354.267966,86512.5895058,6076000000.0
218,959545.163823,428429.638022,613239.989303,243619.28674,74039.1002877,6104000000.0
219,1048738.30444,459333.410529,660998.550053,257668.271005,77080.606623,6132000000.0
220,1236967.86951,541892.516179,779757.407319,304027.625039,90965.542414,6160000000.0
221,1404866.2267,616930.37165,887134.329083,346726.414217,103952.328128,6188000000.0
222,1331258.67702,591863.872784,848172.911042,335554.834526,101632.990119,6216000000.0
223,1421419.34444,624251.113968,897640.838848,350861.389087,105201.169278,6244000000.0
224,1381011.10078,612786.995872,878631.860898,346942.130846,104916.432609,6272000000.0
225,1387627.71175,612304.779671,879300.296406,345309.262935,103946.164518,6300000000.0
226,1360674.53991,602481.703888,864364.501405,340598.90637,102818.612175,6328000000.0
227,1236028.54617,549895.319818,787883.551159,311907.088477,94521.3028114,6356000000.0
228,1239854.60047,546737.770607,785286.748633,308188.792582,92720.2671921,6384000000.0
229,1357220.54653,596426.069212,857480.920337,335371.218088,100606.444979,6412000000.0
230,1401835.2749,619115.713785,888862.881354,349368.546217,105242.91027,6440000000.0
231,1309841.55299,581932.971823,834104.165458,329761.778187,99822.8734131,6468000000.0
232,1439008.66084,630921.647342,907656.778321,354186.516363,106046.585096,6496000000.0
233,1513896.12903,668161.392922,959456.417251,376866.368594,113465.322367,6524000000.0
234,1671356.72001,733878.654229,1055334.6477,412422.660763,123637.905531,6552000000.0
235,1838335.85179,808519.276598,1162139.1037,454899.449496,136561.514087,6580000000.0
236,1511563.2406,679618.407095,970921.865448,388314.948743,118673.053332,6608000000.0
237,1533661.87848,673624.184541,968604.911115,378643.457967,113541.519187,6636000000.0
238,1536624.0558,680241.976327,975984.429059,384499.523595,116052.065745,6664000000.0
239,1426811.17799,633730.549821,908414.630277,359046.469365,108664.066218,6692000000.0
240,1556088.11863,682628.017642,981892.164785,383363.8705,114836.421813,6720000000.0
241,1611049.29492,711742.290532,1021755.98263,401728.598436,121050.145953,6748000000.0
242,1483276.41226,659672.468116,945258.509381,374086.426851,113336.034262,6776000000.0
243,1441667.36391,637222.042216,914653.204968,359790.879465,108456.524644,6804000000.0
244,1471404.6698,649296.210236,932411.23409,366181.186382,110232.61757,6832000000.0
245,1490366.38291,658339.888408,945128.179121,371551.597694,111944.028692,6860000000.0
246,1568888.65323,690941.397222,992763.941409,389118.853035,116944.39593,6888000000.0
247,1828062.66209,800336.042824,1151847.70692,448824.378732,134218.498119,6916000000.0
248,1562589.90368,701298.303639,1002388.70597,400207.90131,122134.794067,6944000000.0
249,1594241.63764,700349.497255,1006985.08885,393713.905664,118077.740519,6972000000.0
250,1548069.14358,686879.504612,984883.236382,388875.772842,117594.767536,7000000000.0
251,1672467.03559,734344.049362,1056013.36285,412674.735877,123711.661363,7028000000.0
252,1907289.1328,836828.62552,1203638.03092,470019.220122,140816.25168,7056000000.0
253,1650794.94606,739548.523615,1057586.19767,421510.849563,128453.854635,7084000000.0
254,1552623.9639,686321.981856,985107.437484,387536.526229,116828.195401,7112000000.0
255,1380336.83219,615484.85039,881309.670204,349660.030576,106156.10257,7140000000.0
256,1533600.09582,671236.296554,966120.44675,376352.146358,112521.034368,7168000000.0
257,1421056.75745,633561.933679,907225.657181,359898.210177,109253.371387,7196000000.0
258,1400469.22004,617930.698692,887394.621633,348466.775751,104891.288569,7224000000.0
259,1541677.64971,677117.98488,973640.070047,380595.899714,114122.47098,7252000000.0
260,1723306.72449,757050.550536,1088510.56613,425590.534941,127638.848136,7280000000.0
261,1616566.97223,719188.449056,1030447.06667,407929.831438,123622.687183,7308000000.0
262,1384444.44455,617838.02616,884473.050278,351203.002042,106696.675546,7336000000.0
263,1339304.84635,591548.084875,849265.28254,333830.887209,100570.842201,7364000000.0
264,1317522.62354,583068.022287,836634.346926,329501.697647,99425.2232285,7392000000.0
265,1467801.14639,643647.685118,925922.635134,361372.735102,108211.962257,7420000000.0
266,1277324.62106,572086.685571,818167.070317,326006.300826,99326.3497664,7448000000.0
267,1365818.13946,598526.245115,861173.846471,335878.643759,100521.449366,7476000000.0
268,1282304.08929,570887.129107,817800.76888,323973.489334,98235.1233972,7504000000.0
269,1430831.84051,626353.834552,901481.61878,351226.050323,105021.254719,7532000000.0
270,1391155.96194,617863.156058,885681.742222,350044.569895,105933.826396,7560000000.0
271,1384738.56478,611268.710021,877716.896073,344820.52397,103832.430647,7588000000.0
272,1559250.63374,683734.814004,983596.93603,383872.691977,114948.700088,7616000000.0
273,1826672.73991,800337.811619,1151603.79453,449071.828705,134379.188867,7644000000.0
274,1861038.87546,823433.9701,1181597.3822,465270.557996,140373.61714,7672000000.0
275,1706923.04072,758984.407888,1087624.82438,430343.9914,130361.35429,7700000000.0
276,1591239.66249,705543.101689,1011837.77807,399248.425306,120662.616461,7728000000.0
277,1506561.63893,667822.925028,957812.348754,377833.501302,114165.628392,7756000000.0
278,1393093.42875,618689.3168,886879.898375,350498.735224,106067.153003,7784000000.0
279,1424669.15271,627711.095368,901798.093457,353624.097278,106316.154441,7812000000.0
280,1417882.77823,627405.351832,900284.791262,354525.912403,106967.150568,7840000000.0
281,1371421.56371,607339.89058,871296.175246,343383.605915,103673.05619,7868000000.0
282,1404186.92162,619148.896767,889312.277115,348985.516418,104987.229804,7896000000.0
283,1510559.97265,664602.900966,955180.428747,374025.373185,112316.458242,7924000000.0
284,1423871.81889,632921.209274,907057.905951,358784.512597,108653.885778,7952000000.0
285,1261250.91593,561503.128897,804362.694986,318643.562808,96618.0581393,7980000000.0
286,1150613.83884,510816.709547,732320.372675,289313.046419,87524.7447972,8008000000.0
