,maximum,mean,mean+sigma,mean-sigma,minimum,time
251,2736098.02587,842336.430469,2058752.77929,-374079.918354,19343.0735456,7028000000.0
252,2919328.89671,898788.477568,2196110.51825,-398533.563115,20674.839376,7056000000.0
253,3323798.84395,1023306.41112,2500306.80665,-453693.984413,23544.025454,7084000000.0
254,2952682.03632,908966.852021,2222201.95656,-404268.252519,20839.8791188,7112000000.0
255,2735402.74769,842134.151246,2058095.06509,-373826.762599,19347.8798733,7140000000.0
256,2455959.61339,756070.993142,1848185.25013,-336043.263841,17346.9899807,7168000000.0
257,2667140.1241,821146.313236,2006254.18179,-363961.55532,18898.7604948,7196000000.0
258,2526007.02174,777629.709191,1900869.10702,-345609.688642,17843.5334036,7224000000.0
259,2460621.78047,757541.096683,1851260.79299,-336178.59962,17410.6154415,7252000000.0
260,2691003.9274,828480.424251,2024348.52931,-367387.680811,19057.5682462,7280000000.0
261,3007923.07415,926044.543959,2262755.23859,-410666.150669,21301.834131,7308000000.0
262,2866667.83255,882511.556372,2157126.33492,-392103.222175,20256.8494586,7336000000.0
263,2467215.2751,759537.414563,1856706.79736,-337631.968235,17423.0414102,7364000000.0
264,2356424.49491,725460.225271,1772912.75448,-321992.303943,16670.1891445,7392000000.0
265,2321942.93085,714834.980444,1747027.59294,-317357.632053,16421.9656322,7420000000.0
266,2557418.59677,787365.128807,1923792.51766,-349062.260044,18116.2527765,7448000000.0
267,2283814.64754,703068.328903,1718800.47005,-312663.812242,16119.8514577,7476000000.0
268,2379755.60976,732679.037686,1790144.72899,-324786.653622,16858.2614308,7504000000.0
269,2275532.61533,700540.343101,1712333.77978,-311253.093577,16077.9902158,7532000000.0
270,2488597.02762,766194.376524,1871961.20529,-339572.452239,17633.3861178,7560000000.0
271,2461099.51006,757678.936478,1851869.10586,-336511.232902,17396.4865356,7588000000.0
272,2433649.78868,749256.125557,1830986.51168,-332474.260567,17218.9142605,7616000000.0
273,2716240.1791,836277.23899,2043263.6144,-370709.136421,19241.6959964,7644000000.0
274,3177426.95334,978266.901559,2390123.77706,-433589.97394,22512.9714974,7672000000.0
275,3277066.16635,1008895.87248,2465634.09939,-447842.354428,23179.2452383,7700000000.0
